Id,Cliente_Id,Valor,DataHora,Hora,Minuto,Segundo,Dia
6200,671,-5.0,2021-10-05T22:29:53.000Z,22,29,53,2021-10-05
6199,671,-10.0,2021-10-05T22:29:26.000Z,22,29,26,2021-10-05
6198,671,-15.0,2021-10-05T22:28:34.000Z,22,28,34,2021-10-05
6193,732,-3.0,2021-10-05T18:54:37.000Z,18,54,37,2021-10-05
6192,732,-2.0,2021-10-05T18:53:46.000Z,18,53,46,2021-10-05
6179,205,-3.0,2021-10-05T04:16:35.000Z,4,16,35,2021-10-05
6178,205,-2.0,2021-10-05T04:16:04.000Z,4,16,4,2021-10-05
6177,205,-2.0,2021-10-05T04:15:47.000Z,4,15,47,2021-10-05
6176,205,-2.0,2021-10-05T04:15:28.000Z,4,15,28,2021-10-05
6175,205,-5.0,2021-10-05T04:14:01.000Z,4,14,1,2021-10-05
6173,205,-2.0,2021-10-05T01:49:47.000Z,1,49,47,2021-10-05
6172,205,-2.0,2021-10-05T01:49:30.000Z,1,49,30,2021-10-05
6171,205,-2.0,2021-10-05T01:49:05.000Z,1,49,5,2021-10-05
6170,205,-2.0,2021-10-05T01:48:29.000Z,1,48,29,2021-10-05
6169,205,-2.0,2021-10-05T01:47:10.000Z,1,47,10,2021-10-05
6168,732,-2.0,2021-10-05T01:40:51.000Z,1,40,51,2021-10-05
6167,732,-2.0,2021-10-05T01:39:35.000Z,1,39,35,2021-10-05
6166,732,-2.0,2021-10-05T01:38:51.000Z,1,38,51,2021-10-05
6158,732,-2.0,2021-10-04T23:51:11.000Z,23,51,11,2021-10-04
6156,732,-2.0,2021-10-04T23:50:06.000Z,23,50,6,2021-10-04
6152,205,-2.0,2021-10-04T23:07:41.000Z,23,7,41,2021-10-04
6151,205,-2.0,2021-10-04T23:07:25.000Z,23,7,25,2021-10-04
6150,205,-2.0,2021-10-04T23:06:58.000Z,23,6,58,2021-10-04
6149,205,-9.0,2021-10-04T23:06:18.000Z,23,6,18,2021-10-04
6133,205,-2.0,2021-10-04T16:28:04.000Z,16,28,4,2021-10-04
6132,205,-2.0,2021-10-04T16:27:13.000Z,16,27,13,2021-10-04
6131,205,-2.0,2021-10-04T16:26:35.000Z,16,26,35,2021-10-04
6130,205,-2.0,2021-10-04T16:26:18.000Z,16,26,18,2021-10-04
6122,715,-2.0,2021-10-04T02:28:52.000Z,2,28,52,2021-10-04
6121,715,-2.0,2021-10-04T02:28:25.000Z,2,28,25,2021-10-04
6120,715,-2.0,2021-10-04T02:27:43.000Z,2,27,43,2021-10-04
6119,715,-2.0,2021-10-04T02:27:25.000Z,2,27,25,2021-10-04
6118,715,-2.0,2021-10-04T02:26:44.000Z,2,26,44,2021-10-04
6115,715,-2.0,2021-10-03T23:00:23.000Z,23,0,23,2021-10-03
6114,715,-2.0,2021-10-03T22:59:39.000Z,22,59,39,2021-10-03
6113,715,-4.0,2021-10-03T22:58:03.000Z,22,58,3,2021-10-03
6107,732,-2.0,2021-10-03T21:12:44.000Z,21,12,44,2021-10-03
6106,732,-5.0,2021-10-03T21:11:52.000Z,21,11,52,2021-10-03
5324,730,-10.0,2021-09-19T14:38:47.000Z,14,38,47,2021-09-19
5323,730,-5.0,2021-09-19T14:37:17.000Z,14,37,17,2021-09-19
5317,737,-2.0,2021-09-19T00:14:08.000Z,0,14,8,2021-09-19
5316,737,-2.0,2021-09-19T00:13:09.000Z,0,13,9,2021-09-19
5301,737,-2.0,2021-09-18T12:56:45.000Z,12,56,45,2021-09-18
5300,737,-2.0,2021-09-18T12:55:02.000Z,12,55,2,2021-09-18
4959,74,-10.0,2021-08-22T16:08:38.000Z,16,8,38,2021-08-22
4958,74,-2.0,2021-08-22T16:06:45.000Z,16,6,45,2021-08-22
4923,702,-2.0,2021-08-19T01:21:46.000Z,1,21,46,2021-08-19
4922,702,-2.0,2021-08-19T01:20:30.000Z,1,20,30,2021-08-19
4905,702,-2.0,2021-08-17T20:58:48.000Z,20,58,48,2021-08-17
4904,702,-2.0,2021-08-17T20:57:58.000Z,20,57,58,2021-08-17
4902,702,-2.0,2021-08-17T18:32:24.000Z,18,32,24,2021-08-17
4901,702,-2.0,2021-08-17T18:30:50.000Z,18,30,50,2021-08-17
4888,74,-6.0,2021-08-15T15:43:02.000Z,15,43,2,2021-08-15
4887,74,-2.0,2021-08-15T15:41:22.000Z,15,41,22,2021-08-15
4853,695,-5.0,2021-08-02T21:56:00.000Z,21,56,0,2021-08-02
5155,702,-2.0,2021-09-07T14:26:49.000Z,14,26,49,2021-09-07
5154,702,-2.0,2021-09-07T14:26:13.000Z,14,26,13,2021-09-07
5121,702,-2.0,2021-09-05T15:11:10.000Z,15,11,10,2021-09-05
5120,702,-2.0,2021-09-05T15:09:41.000Z,15,9,41,2021-09-05
3207,533,-5.0,2021-01-30T00:10:30.000Z,0,10,30,2021-01-30
3206,533,-5.0,2021-01-30T00:09:35.000Z,0,9,35,2021-01-30
3205,533,-5.0,2021-01-30T00:08:54.000Z,0,8,54,2021-01-30
3204,533,-5.0,2021-01-30T00:08:26.000Z,0,8,26,2021-01-30
3203,533,-3.0,2021-01-30T00:06:01.000Z,0,6,1,2021-01-30
3202,533,-3.0,2021-01-30T00:05:34.000Z,0,5,34,2021-01-30
3201,533,-3.0,2021-01-30T00:04:58.000Z,0,4,58,2021-01-30
3200,533,-3.0,2021-01-30T00:04:34.000Z,0,4,34,2021-01-30
3199,533,-3.0,2021-01-30T00:04:08.000Z,0,4,8,2021-01-30
3198,533,-3.0,2021-01-30T00:03:04.000Z,0,3,4,2021-01-30
3197,533,-3.0,2021-01-30T00:02:31.000Z,0,2,31,2021-01-30
3193,533,-2.0,2021-01-29T23:34:59.000Z,23,34,59,2021-01-29
3192,533,-2.0,2021-01-29T23:33:57.000Z,23,33,57,2021-01-29
3191,533,-2.0,2021-01-29T23:29:59.000Z,23,29,59,2021-01-29
3190,533,-3.0,2021-01-29T23:28:52.000Z,23,28,52,2021-01-29
3189,533,-5.0,2021-01-29T23:26:57.000Z,23,26,57,2021-01-29
3188,533,-3.0,2021-01-29T23:25:26.000Z,23,25,26,2021-01-29
3187,533,-3.0,2021-01-29T23:17:39.000Z,23,17,39,2021-01-29
3186,533,-3.0,2021-01-29T23:16:46.000Z,23,16,46,2021-01-29
3185,533,-3.0,2021-01-29T23:15:50.000Z,23,15,50,2021-01-29
3184,533,-3.0,2021-01-29T23:14:12.000Z,23,14,12,2021-01-29
3183,533,-3.0,2021-01-29T23:13:14.000Z,23,13,14,2021-01-29
3182,533,-3.0,2021-01-29T23:12:07.000Z,23,12,7,2021-01-29
3181,533,-3.0,2021-01-29T23:09:36.000Z,23,9,36,2021-01-29
3180,533,-3.0,2021-01-29T23:08:14.000Z,23,8,14,2021-01-29
3177,533,-2.0,2021-01-29T14:59:19.000Z,14,59,19,2021-01-29
3176,533,-5.0,2021-01-29T14:58:27.000Z,14,58,27,2021-01-29
3175,533,-5.0,2021-01-29T14:57:30.000Z,14,57,30,2021-01-29
3174,533,-3.0,2021-01-29T14:56:05.000Z,14,56,5,2021-01-29
3173,533,-3.0,2021-01-29T14:55:22.000Z,14,55,22,2021-01-29
3172,533,-3.0,2021-01-29T14:54:17.000Z,14,54,17,2021-01-29
3171,533,-3.0,2021-01-29T14:53:32.000Z,14,53,32,2021-01-29
3170,533,-3.0,2021-01-29T14:53:03.000Z,14,53,3,2021-01-29
3169,533,-3.0,2021-01-29T14:52:39.000Z,14,52,39,2021-01-29
3168,533,-3.0,2021-01-29T14:51:46.000Z,14,51,46,2021-01-29
3167,533,-3.0,2021-01-29T14:51:11.000Z,14,51,11,2021-01-29
3166,533,-3.0,2021-01-29T14:49:37.000Z,14,49,37,2021-01-29
3162,533,-5.0,2021-01-29T14:31:48.000Z,14,31,48,2021-01-29
3161,533,-4.0,2021-01-29T14:30:46.000Z,14,30,46,2021-01-29
3160,533,-3.0,2021-01-29T14:29:35.000Z,14,29,35,2021-01-29
3159,533,-3.0,2021-01-29T14:28:26.000Z,14,28,26,2021-01-29
3158,533,-3.0,2021-01-29T14:27:21.000Z,14,27,21,2021-01-29
3157,533,-2.0,2021-01-29T14:25:53.000Z,14,25,53,2021-01-29
3155,533,-2.0,2021-01-29T14:16:32.000Z,14,16,32,2021-01-29
3154,533,-2.0,2021-01-29T14:15:38.000Z,14,15,38,2021-01-29
3153,533,-2.0,2021-01-29T14:14:34.000Z,14,14,34,2021-01-29
3152,533,-2.0,2021-01-29T14:13:39.000Z,14,13,39,2021-01-29
3151,533,-2.0,2021-01-29T14:12:50.000Z,14,12,50,2021-01-29
3150,533,-2.0,2021-01-29T14:12:10.000Z,14,12,10,2021-01-29
3149,533,-2.0,2021-01-29T14:10:53.000Z,14,10,53,2021-01-29
3148,533,-2.0,2021-01-29T14:07:49.000Z,14,7,49,2021-01-29
3147,533,-2.0,2021-01-29T14:06:31.000Z,14,6,31,2021-01-29
3144,533,-1.0,2021-01-29T00:40:15.000Z,0,40,15,2021-01-29
3143,533,-1.0,2021-01-29T00:38:43.000Z,0,38,43,2021-01-29
3142,533,-2.0,2021-01-29T00:37:09.000Z,0,37,9,2021-01-29
3141,533,-2.0,2021-01-29T00:35:23.000Z,0,35,23,2021-01-29
3140,533,-2.0,2021-01-29T00:34:19.000Z,0,34,19,2021-01-29
3139,533,-2.0,2021-01-29T00:33:42.000Z,0,33,42,2021-01-29
3138,533,-2.0,2021-01-29T00:32:34.000Z,0,32,34,2021-01-29
3137,533,-2.0,2021-01-29T00:31:09.000Z,0,31,9,2021-01-29
3136,533,-2.0,2021-01-29T00:30:33.000Z,0,30,33,2021-01-29
3135,533,-2.0,2021-01-29T00:29:37.000Z,0,29,37,2021-01-29
3134,533,-2.0,2021-01-29T00:28:27.000Z,0,28,27,2021-01-29
3131,533,-1.0,2021-01-29T00:01:30.000Z,0,1,30,2021-01-29
3130,533,-1.0,2021-01-29T00:01:00.000Z,0,1,0,2021-01-29
3129,533,-2.0,2021-01-29T00:00:19.000Z,0,0,19,2021-01-29
3128,533,-2.0,2021-01-28T23:58:54.000Z,23,58,54,2021-01-28
3127,533,-2.0,2021-01-28T23:57:39.000Z,23,57,39,2021-01-28
3126,533,-2.0,2021-01-28T23:55:58.000Z,23,55,58,2021-01-28
3125,533,-2.0,2021-01-28T23:55:09.000Z,23,55,9,2021-01-28
3124,533,-2.0,2021-01-28T23:54:10.000Z,23,54,10,2021-01-28
3123,533,-2.0,2021-01-28T23:53:22.000Z,23,53,22,2021-01-28
3122,533,-2.0,2021-01-28T23:52:28.000Z,23,52,28,2021-01-28
3121,533,-2.0,2021-01-28T23:51:55.000Z,23,51,55,2021-01-28
3118,533,-2.0,2021-01-28T23:24:03.000Z,23,24,3,2021-01-28
3117,533,-2.0,2021-01-28T23:23:17.000Z,23,23,17,2021-01-28
3116,533,-2.0,2021-01-28T23:22:12.000Z,23,22,12,2021-01-28
3115,533,-2.0,2021-01-28T23:21:25.000Z,23,21,25,2021-01-28
3114,533,-2.0,2021-01-28T23:20:32.000Z,23,20,32,2021-01-28
3113,533,-2.0,2021-01-28T23:20:03.000Z,23,20,3,2021-01-28
3112,533,-2.0,2021-01-28T23:19:19.000Z,23,19,19,2021-01-28
3111,533,-2.0,2021-01-28T23:18:46.000Z,23,18,46,2021-01-28
3110,533,-2.0,2021-01-28T23:18:06.000Z,23,18,6,2021-01-28
3109,533,-2.0,2021-01-28T23:17:12.000Z,23,17,12,2021-01-28
3104,533,-1.0,2021-01-28T13:30:51.000Z,13,30,51,2021-01-28
3103,533,-1.0,2021-01-28T13:30:10.000Z,13,30,10,2021-01-28
1679,515,-500.0,2020-11-28T19:52:43.000Z,19,52,43,2020-11-28
1678,515,-500.0,2020-11-28T19:52:10.000Z,19,52,10,2020-11-28
1672,74,-1.0,2020-11-28T16:38:07.000Z,16,38,7,2020-11-28
1671,74,-1.0,2020-11-28T16:37:38.000Z,16,37,38,2020-11-28
1670,74,-1.0,2020-11-28T16:37:16.000Z,16,37,16,2020-11-28
1669,74,-1.0,2020-11-28T16:36:51.000Z,16,36,51,2020-11-28
1668,74,-1.0,2020-11-28T16:36:31.000Z,16,36,31,2020-11-28
1665,74,-1.0,2020-11-28T16:23:27.000Z,16,23,27,2020-11-28
1664,74,-1.0,2020-11-28T16:21:58.000Z,16,21,58,2020-11-28
1663,74,-1.0,2020-11-28T16:21:36.000Z,16,21,36,2020-11-28
1662,74,-1.0,2020-11-28T16:20:28.000Z,16,20,28,2020-11-28
1661,74,-1.0,2020-11-28T16:19:49.000Z,16,19,49,2020-11-28
1644,74,-5.0,2020-11-27T20:02:09.000Z,20,2,9,2020-11-27
1643,74,-5.0,2020-11-27T20:01:37.000Z,20,1,37,2020-11-27
1641,74,-1.0,2020-11-27T19:52:54.000Z,19,52,54,2020-11-27
1640,74,-1.0,2020-11-27T19:50:57.000Z,19,50,57,2020-11-27
1623,2,-1.0,2020-11-26T16:13:14.000Z,16,13,14,2020-11-26
1622,2,-1.0,2020-11-26T16:12:53.000Z,16,12,53,2020-11-26
1619,2,-1.0,2020-11-26T15:31:58.000Z,15,31,58,2020-11-26
1618,2,-1.0,2020-11-26T15:31:16.000Z,15,31,16,2020-11-26
1602,74,-1.0,2020-11-26T00:55:36.000Z,0,55,36,2020-11-26
1601,74,-2.0,2020-11-26T00:55:16.000Z,0,55,16,2020-11-26
1595,515,-10.0,2020-11-25T22:04:06.000Z,22,4,6,2020-11-25
1594,515,-200.0,2020-11-25T22:03:01.000Z,22,3,1,2020-11-25
1573,4,-1000.0,2020-11-25T03:54:50.000Z,3,54,50,2020-11-25
1572,4,-1.0,2020-11-25T03:54:15.000Z,3,54,15,2020-11-25
1571,4,-1000.0,2020-11-25T03:53:30.000Z,3,53,30,2020-11-25
1567,4,-100.0,2020-11-25T03:37:05.000Z,3,37,5,2020-11-25
1566,4,-100.0,2020-11-25T03:36:32.000Z,3,36,32,2020-11-25
1565,4,-10.0,2020-11-25T03:36:07.000Z,3,36,7,2020-11-25
1561,4,-1.0,2020-11-25T02:29:12.000Z,2,29,12,2020-11-25
1559,4,-1.0,2020-11-25T02:28:41.000Z,2,28,41,2020-11-25
1552,515,-10.0,2020-11-25T00:25:26.000Z,0,25,26,2020-11-25
1551,515,-10.0,2020-11-25T00:24:01.000Z,0,24,1,2020-11-25
1549,515,-100.0,2020-11-25T00:22:37.000Z,0,22,37,2020-11-25
1548,515,-100.0,2020-11-25T00:20:54.000Z,0,20,54,2020-11-25
1547,515,-20.0,2020-11-25T00:20:03.000Z,0,20,3,2020-11-25
1521,515,-500.0,2020-11-24T16:40:57.000Z,16,40,57,2020-11-24
1519,515,-500.0,2020-11-24T16:39:17.000Z,16,39,17,2020-11-24
3496,211,-2.0,2021-05-18T21:43:31.000Z,21,43,31,2021-05-18
3495,211,-2.0,2021-05-18T21:41:37.000Z,21,41,37,2021-05-18
3474,651,-2.0,2021-05-08T19:46:03.000Z,19,46,3,2021-05-08
3473,651,-2.0,2021-05-08T19:44:48.000Z,19,44,48,2021-05-08
3461,586,-2.0,2021-05-07T22:24:24.000Z,22,24,24,2021-05-07
3460,586,-2.0,2021-05-07T22:22:58.000Z,22,22,58,2021-05-07
3459,586,-2.0,2021-05-07T22:20:52.000Z,22,20,52,2021-05-07
3458,586,-2.0,2021-05-07T22:19:58.000Z,22,19,58,2021-05-07
1505,495,-1.0,2020-11-23T11:50:59.000Z,11,50,59,2020-11-23
1503,495,-4.0,2020-11-23T11:49:19.000Z,11,49,19,2020-11-23
1495,4,-1.0,2020-11-22T14:05:42.000Z,14,5,42,2020-11-22
1494,4,-1.0,2020-11-22T14:05:19.000Z,14,5,19,2020-11-22
1432,74,-200.0,2020-11-11T18:04:19.000Z,18,4,19,2020-11-11
1431,74,-100.0,2020-11-11T18:04:02.000Z,18,4,2,2020-11-11
1427,74,-10.0,2020-11-11T15:21:42.000Z,15,21,42,2020-11-11
1426,74,-10.0,2020-11-11T15:21:16.000Z,15,21,16,2020-11-11
1403,74,-100.0,2020-11-06T18:18:39.000Z,18,18,39,2020-11-06
1402,74,-10.0,2020-11-06T18:18:14.000Z,18,18,14,2020-11-06
1373,74,-10.0,2020-10-29T23:04:34.000Z,23,4,34,2020-10-29
1372,74,-10.0,2020-10-29T23:04:13.000Z,23,4,13,2020-10-29
1371,74,-10.0,2020-10-29T23:03:44.000Z,23,3,44,2020-10-29
1353,74,-2.0,2020-10-23T22:02:26.000Z,22,2,26,2020-10-23
1352,74,-2.0,2020-10-23T22:01:30.000Z,22,1,30,2020-10-23
1328,449,-2.0,2020-10-07T23:12:12.000Z,23,12,12,2020-10-07
1327,449,-2.0,2020-10-07T23:10:53.000Z,23,10,53,2020-10-07
1292,449,-2.0,2020-10-06T16:02:49.000Z,16,2,49,2020-10-06
1291,449,-2.0,2020-10-06T16:01:46.000Z,16,1,46,2020-10-06
3100,533,-2.0,2021-01-28T13:20:22.000Z,13,20,22,2021-01-28
3099,533,-2.0,2021-01-28T13:18:47.000Z,13,18,47,2021-01-28
3098,533,-2.0,2021-01-28T13:17:28.000Z,13,17,28,2021-01-28
3097,533,-2.0,2021-01-28T13:16:44.000Z,13,16,44,2021-01-28
3095,533,-1.0,2021-01-28T13:10:15.000Z,13,10,15,2021-01-28
3094,533,-1.0,2021-01-28T13:09:04.000Z,13,9,4,2021-01-28
3093,533,-1.0,2021-01-28T13:08:39.000Z,13,8,39,2021-01-28
3090,533,-2.0,2021-01-28T12:49:26.000Z,12,49,26,2021-01-28
3089,533,-1.0,2021-01-28T12:48:19.000Z,12,48,19,2021-01-28
3088,533,-3.0,2021-01-28T12:46:57.000Z,12,46,57,2021-01-28
3087,533,-2.0,2021-01-28T12:43:51.000Z,12,43,51,2021-01-28
3086,533,-2.0,2021-01-28T12:42:23.000Z,12,42,23,2021-01-28
3085,533,-2.0,2021-01-28T12:41:43.000Z,12,41,43,2021-01-28
3084,533,-2.0,2021-01-28T12:41:00.000Z,12,41,0,2021-01-28
3083,533,-2.0,2021-01-28T12:40:16.000Z,12,40,16,2021-01-28
3077,533,-2.0,2021-01-23T12:27:20.000Z,12,27,20,2021-01-23
3076,533,-1.0,2021-01-23T12:26:21.000Z,12,26,21,2021-01-23
3075,533,-1.0,2021-01-23T12:25:02.000Z,12,25,2,2021-01-23
3074,533,-1.0,2021-01-23T12:24:24.000Z,12,24,24,2021-01-23
3073,533,-1.0,2021-01-23T12:23:52.000Z,12,23,52,2021-01-23
3072,533,-1.0,2021-01-23T12:23:11.000Z,12,23,11,2021-01-23
3053,4,-3.0,2021-01-20T19:51:02.000Z,19,51,2,2021-01-20
3052,4,-3.0,2021-01-20T19:50:34.000Z,19,50,34,2021-01-20
3050,4,-3.0,2021-01-20T19:49:53.000Z,19,49,53,2021-01-20
3049,4,-3.0,2021-01-20T19:46:19.000Z,19,46,19,2021-01-20
3048,4,-3.0,2021-01-20T19:45:19.000Z,19,45,19,2021-01-20
3043,74,-2.0,2021-01-20T17:40:14.000Z,17,40,14,2021-01-20
3042,74,-2.0,2021-01-20T17:40:04.000Z,17,40,4,2021-01-20
3024,570,-2.0,2021-01-14T20:07:48.000Z,20,7,48,2021-01-14
3023,570,-2.0,2021-01-14T20:06:25.000Z,20,6,25,2021-01-14
3021,570,-1.0,2021-01-14T15:36:48.000Z,15,36,48,2021-01-14
3020,570,-1.0,2021-01-14T15:36:10.000Z,15,36,10,2021-01-14
3015,533,-1.0,2021-01-14T11:10:36.000Z,11,10,36,2021-01-14
3014,533,-2.0,2021-01-14T11:09:57.000Z,11,9,57,2021-01-14
3013,533,-2.0,2021-01-14T11:08:12.000Z,11,8,12,2021-01-14
3012,533,-2.0,2021-01-14T11:07:41.000Z,11,7,41,2021-01-14
3011,533,-1.0,2021-01-14T11:07:19.000Z,11,7,19,2021-01-14
3010,533,-2.0,2021-01-14T11:06:35.000Z,11,6,35,2021-01-14
3006,533,-1.0,2021-01-14T10:50:38.000Z,10,50,38,2021-01-14
3005,533,-1.0,2021-01-14T10:49:43.000Z,10,49,43,2021-01-14
3004,533,-1.0,2021-01-14T10:47:43.000Z,10,47,43,2021-01-14
3003,533,-1.0,2021-01-14T10:47:17.000Z,10,47,17,2021-01-14
3002,533,-1.0,2021-01-14T10:46:26.000Z,10,46,26,2021-01-14
3001,533,-1.0,2021-01-14T10:45:57.000Z,10,45,57,2021-01-14
2983,74,-5.0,2021-01-08T23:22:10.000Z,23,22,10,2021-01-08
1850,74,-1.0,2020-12-02T13:05:58.000Z,13,5,58,2020-12-02
1849,74,-1.0,2020-12-02T13:04:20.000Z,13,4,20,2020-12-02
1809,431,-50.0,2020-12-01T21:23:19.000Z,21,23,19,2020-12-01
1807,431,-22.0,2020-12-01T21:22:55.000Z,21,22,55,2020-12-01
1803,73,-100.0,2020-12-01T20:56:59.000Z,20,56,59,2020-12-01
1801,73,-200.0,2020-12-01T20:56:20.000Z,20,56,20,2020-12-01
1792,74,-1.0,2020-12-01T13:04:57.000Z,13,4,57,2020-12-01
1791,74,-1.0,2020-12-01T13:04:38.000Z,13,4,38,2020-12-01
1790,74,-1.0,2020-12-01T13:04:16.000Z,13,4,16,2020-12-01
1787,74,-50.0,2020-12-01T12:49:24.000Z,12,49,24,2020-12-01
1786,74,-10.0,2020-12-01T12:48:59.000Z,12,48,59,2020-12-01
1785,74,-10.0,2020-12-01T12:47:36.000Z,12,47,36,2020-12-01
1784,74,-10.0,2020-12-01T12:47:16.000Z,12,47,16,2020-12-01
1776,74,-100.0,2020-11-30T23:32:33.000Z,23,32,33,2020-11-30
1775,74,-1.0,2020-11-30T23:31:30.000Z,23,31,30,2020-11-30
1774,74,-1.0,2020-11-30T23:31:05.000Z,23,31,5,2020-11-30
1771,74,-10.0,2020-11-30T22:45:48.000Z,22,45,48,2020-11-30
1770,74,-1.0,2020-11-30T22:45:31.000Z,22,45,31,2020-11-30
1769,74,-1.0,2020-11-30T22:44:58.000Z,22,44,58,2020-11-30
1766,74,-7.0,2020-11-30T22:04:27.000Z,22,4,27,2020-11-30
1765,74,-1.0,2020-11-30T22:03:18.000Z,22,3,18,2020-11-30
1764,74,-1.0,2020-11-30T22:01:32.000Z,22,1,32,2020-11-30
1763,74,-1.0,2020-11-30T22:01:13.000Z,22,1,13,2020-11-30
1754,74,-1.0,2020-11-30T01:28:30.000Z,1,28,30,2020-11-30
1753,74,-1.0,2020-11-30T01:27:54.000Z,1,27,54,2020-11-30
1752,74,-1.0,2020-11-30T01:27:30.000Z,1,27,30,2020-11-30
1748,74,-1.0,2020-11-30T01:16:38.000Z,1,16,38,2020-11-30
1747,74,-1.0,2020-11-30T01:16:12.000Z,1,16,12,2020-11-30
1746,74,-1.0,2020-11-30T01:15:54.000Z,1,15,54,2020-11-30
1745,74,-1.0,2020-11-30T01:15:35.000Z,1,15,35,2020-11-30
1742,74,-1.0,2020-11-30T01:04:10.000Z,1,4,10,2020-11-30
1741,74,-1.0,2020-11-30T01:03:43.000Z,1,3,43,2020-11-30
1740,74,-1.0,2020-11-30T01:03:16.000Z,1,3,16,2020-11-30
1739,74,-1.0,2020-11-30T01:02:36.000Z,1,2,36,2020-11-30
1736,74,-1.0,2020-11-30T00:48:07.000Z,0,48,7,2020-11-30
1735,74,-1.0,2020-11-30T00:47:44.000Z,0,47,44,2020-11-30
1734,74,-1.0,2020-11-30T00:47:24.000Z,0,47,24,2020-11-30
1733,74,-1.0,2020-11-30T00:46:47.000Z,0,46,47,2020-11-30
1729,74,-1.0,2020-11-30T00:33:11.000Z,0,33,11,2020-11-30
1728,74,-1.0,2020-11-30T00:32:01.000Z,0,32,1,2020-11-30
1727,74,-1.0,2020-11-30T00:31:17.000Z,0,31,17,2020-11-30
1726,74,-1.0,2020-11-30T00:30:57.000Z,0,30,57,2020-11-30
1725,74,-1.0,2020-11-30T00:30:34.000Z,0,30,34,2020-11-30
1720,74,-1.0,2020-11-30T00:14:23.000Z,0,14,23,2020-11-30
1719,74,-1.0,2020-11-30T00:13:59.000Z,0,13,59,2020-11-30
1718,74,-1.0,2020-11-30T00:13:41.000Z,0,13,41,2020-11-30
1717,74,-1.0,2020-11-30T00:13:17.000Z,0,13,17,2020-11-30
1714,74,-1.0,2020-11-30T00:01:35.000Z,0,1,35,2020-11-30
1713,74,-1.0,2020-11-30T00:01:06.000Z,0,1,6,2020-11-30
1712,74,-1.0,2020-11-30T00:00:35.000Z,0,0,35,2020-11-30
1709,74,-1.0,2020-11-29T23:59:30.000Z,23,59,30,2020-11-29
1708,74,-1.0,2020-11-29T23:57:50.000Z,23,57,50,2020-11-29
1707,74,-10.0,2020-11-29T23:34:37.000Z,23,34,37,2020-11-29
1705,74,-100.0,2020-11-29T23:33:49.000Z,23,33,49,2020-11-29
1702,74,-5.0,2020-11-29T23:18:26.000Z,23,18,26,2020-11-29
1701,74,-1.0,2020-11-29T23:18:02.000Z,23,18,2,2020-11-29
1700,74,-1.0,2020-11-29T23:17:30.000Z,23,17,30,2020-11-29
2603,533,-1.0,2020-12-18T20:49:43.000Z,20,49,43,2020-12-18
2602,533,-1.0,2020-12-18T20:48:58.000Z,20,48,58,2020-12-18
2600,523,-1.0,2020-12-18T20:48:50.000Z,20,48,50,2020-12-18
2597,523,-50.0,2020-12-18T20:45:25.000Z,20,45,25,2020-12-18
2595,523,-38.0,2020-12-18T20:43:55.000Z,20,43,55,2020-12-18
2591,74,-4.0,2020-12-18T17:43:47.000Z,17,43,47,2020-12-18
2590,74,-2.0,2020-12-18T17:43:05.000Z,17,43,5,2020-12-18
2589,523,-2.0,2020-12-18T13:27:32.000Z,13,27,32,2020-12-18
2588,523,-2.0,2020-12-18T13:27:02.000Z,13,27,2,2020-12-18
2587,523,-2.0,2020-12-18T13:26:38.000Z,13,26,38,2020-12-18
2586,523,-2.0,2020-12-18T13:26:21.000Z,13,26,21,2020-12-18
2585,523,-2.0,2020-12-18T13:25:58.000Z,13,25,58,2020-12-18
2581,73,-2.0,2020-12-18T01:47:44.000Z,1,47,44,2020-12-18
2578,73,-102.0,2020-12-18T01:46:55.000Z,1,46,55,2020-12-18
2577,73,-1.0,2020-12-18T01:44:12.000Z,1,44,12,2020-12-18
2576,73,-102.0,2020-12-18T01:43:12.000Z,1,43,12,2020-12-18
2575,73,-1.0,2020-12-18T01:42:48.000Z,1,42,48,2020-12-18
2574,73,-1.0,2020-12-18T01:42:21.000Z,1,42,21,2020-12-18
2573,73,-2.0,2020-12-18T01:41:56.000Z,1,41,56,2020-12-18
2572,73,-1.0,2020-12-18T01:41:26.000Z,1,41,26,2020-12-18
2571,73,-2.0,2020-12-18T01:13:06.000Z,1,13,6,2020-12-18
2570,73,-2.0,2020-12-18T01:12:45.000Z,1,12,45,2020-12-18
2569,73,-2.0,2020-12-18T01:12:22.000Z,1,12,22,2020-12-18
2568,73,-1.0,2020-12-18T01:11:51.000Z,1,11,51,2020-12-18
2567,73,-1.0,2020-12-18T01:11:00.000Z,1,11,0,2020-12-18
2566,73,-1.0,2020-12-18T01:10:43.000Z,1,10,43,2020-12-18
2565,523,-1.0,2020-12-18T01:10:08.000Z,1,10,8,2020-12-18
2563,523,-1.0,2020-12-18T01:09:11.000Z,1,9,11,2020-12-18
2562,523,-1.0,2020-12-18T01:08:11.000Z,1,8,11,2020-12-18
2559,74,-1.0,2020-12-18T00:50:39.000Z,0,50,39,2020-12-18
2558,74,-1.0,2020-12-18T00:49:32.000Z,0,49,32,2020-12-18
2557,73,-1.0,2020-12-18T00:41:52.000Z,0,41,52,2020-12-18
2556,523,-1.0,2020-12-18T00:41:48.000Z,0,41,48,2020-12-18
2555,73,-1.0,2020-12-18T00:40:40.000Z,0,40,40,2020-12-18
2554,523,-1.0,2020-12-18T00:40:05.000Z,0,40,5,2020-12-18
2553,73,-2.0,2020-12-18T00:39:45.000Z,0,39,45,2020-12-18
